Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     25.10     0.00        1     0.00     0.00  pmdcon_ (egs5.f:12988)
  0.00     25.10     0.00        1     0.00     0.00  prelastino_ (egs5.f:13981)
  0.00     25.10     0.00        1     0.00     0.00  rangei_ (range.f:1157)
  0.00     25.10     0.00        1     0.00     0.00  rdscpr_ (egs5.f:13222)
  0.00     25.10     0.00        1     0.00     0.00  read00_ (read00.f:3)
  0.00     25.10     0.00        1     0.00     0.00  readnc_ (read02.f:22467)
  0.00     25.10     0.00        1     0.00     0.00  ripmake_ (read02.f:19883)
  0.00     25.10     0.00        1     0.00     0.00  rk1_ (egs5.f:5029)
  0.00     25.10     0.00        1     0.00     0.00  rluxgo_ (egs5.f:5961)
  0.00     25.10     0.00        1     0.00     0.00  rluxinit_ (egs5.f:5897)
  0.00     25.10     0.00        1     0.00     0.00  rmsfit_ (egs5.f:5283)
  0.00     25.10     0.00        1     0.00     0.00  set_anatal_ (anatally.f:506)
  0.00     25.10     0.00        1     0.00     0.00  set_libcsmax_ (ggm08.f:1543)
  0.00     25.10     0.00        1     0.00     0.00  set_sangel_ (sangel.f:172)
  0.00     25.10     0.00        1     0.00     0.00  set_sumtal_ (sumtally.f:499)
  0.00     25.10     0.00        1     0.00     0.00  setbnk_ (read00.f:2213)
  0.00     25.10     0.00        1     0.00     0.00  setcg_ (marscg.f:573)
  0.00     25.10     0.00        1     0.00     0.00  setegs_ (read00.f:11074)
  0.00     25.10     0.00        1     0.00     0.00  setgg_ (ggs00.f:3)
  0.00     25.10     0.00        1     0.00     0.00  setmat_ (ggm02.f:3)
  0.00     25.10     0.00        1     0.00     0.00  setmd_ (ggm01.f:3)
  0.00     25.10     0.00        1     0.00     0.00  setpag_ (read00.f:11213)
  0.00     25.10     0.00        1     0.00     0.00  setpar_ (read00.f:2538)
  0.00     25.10     0.00        1     0.00     0.00  setresval_ (restart.f:727)
  0.00     25.10     0.00        1     0.00     0.00  setrnd_restart_ (restart.f:673)
  0.00     25.10     0.00        1     0.00     0.00  setrnd_xorshift_ (randmc.f:139)
  0.00     25.10     0.00        1     0.00     0.00  settal_ (tallsm1.f:3)
  0.00     25.10     0.00        1     0.00     0.00  setxst_ (ggm02.f:1736)
  0.00     25.10     0.00        1     0.00     0.00  sourcecheck_ (errcheck.f:161)
  0.00     25.10     0.00        1     0.00     0.00  sours_ (read02.f:12569)
  0.00     25.10     0.00        1     0.00     0.00  spinit_ (egs5.f:13296)
  0.00     25.10     0.00        1     0.00     0.00  sumcput_ (analyz.f:9075)
  0.00     25.10     0.00        1     0.00     0.00  summary_param_resfile_ (tallsm2.f:41028)
  0.00     25.10     0.00        1     0.00     0.00  tdeposit_ (tallsm2.f:9615)
  0.00     25.10     0.00        1     0.00     0.00  tdepreg_ (tallsm1.f:8386)
  0.00     25.10     0.00        1     0.00     0.00  title_ (read02.f:25340)
  0.00     25.10     0.00        1     0.00     0.00  tregion2_ (tallsm1.f:5547)
  0.00     25.10     0.00        1     0.00     0.00  tregion4_ (tallsm1.f:6642)
  0.00     25.10     0.00        1     0.00     0.00  volum_ (read02.f:9825)
  0.00     25.10     0.00        1     0.00     0.00  wtscpr_ (egs5.f:13894)
  0.00     25.10     0.00        1     0.00     0.00  ztbl_ (egs5.f:13947)
Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00      240     0.00     0.00  deqn0_ (a-utl00.f:693)
  0.00      0.00     0.00       83     0.00     0.00  chcomp_ (utl03.f:1113)
  0.00      0.00     0.00       68     0.00     0.00  jnumc_ (utl03.f:1290)
  0.00      0.00     0.00       67     0.00     0.00  chlngt_ (utl03.f:1324)
  0.00      0.00     0.00       66     0.00     0.00  chcaps_ (utl03.f:1155)
  0.00      0.00     0.00       65     0.00     0.00  zspcreplace_ (errcheck.f:180)
  0.00      0.00     0.00       56     0.00     0.00  deqn1_ (a-utl00.f:711)
  0.00      0.00     0.00       45     0.00     0.00  readl_ (utl03.f:3)
  0.00      0.00     0.00       44     0.00     0.00  func02_ (a-func.f:860)
  0.00      0.00     0.00       42     0.00     0.00  func01_ (a-func.f:3)
  0.00      0.00     0.00       42     0.00     0.00  func03_ (a-func.f:1215)
  0.00      0.00     0.00       42     0.00     0.00  func05_ (a-func.f:1882)
  0.00      0.00     0.00       42     0.00     0.00  func10_ (a-func.f:3071)
  0.00      0.00     0.00       42     0.00     0.00  func12_ (a-func.f:3254)
  0.00      0.00     0.00       39     0.00     0.00  rnum_ (a-utl00.f:464)
  0.00      0.00     0.00       36     0.00     0.00  pnum_ (a-utl00.f:328)
  0.00      0.00     0.00       35     0.00     0.00  inumc_ (utl03.f:1263)
  0.00      0.00     0.00       21     0.00     0.00  dcom2_ (a-utl00.f:808)
  0.00      0.00     0.00       21     0.00     0.00  deqn4_ (a-utl00.f:770)
  0.00      0.00     0.00       18     0.00     0.00  onum_ (utl03.f:928)
  0.00      0.00     0.00       18     0.00     0.00  snum_ (utl03.f:731)
  0.00      0.00     0.00       14     0.00     0.00  readm_ (utl03.f:384)
  0.00      0.00     0.00        9     0.00     0.00  idd2_ (a-utl00.f:528)
  0.00      0.00     0.00        8     0.00     0.00  readnc_ (read02.f:22467)
  0.00      0.00     0.00        6     0.00     0.00  setcv_ (a-func.f:3474)
  0.00      0.00     0.00        6     0.00     0.00  setcvp_ (utl03.f:694)
  0.00      0.00     0.00        5     0.00     0.00  dnen1_ (a-utl00.f:612)
  0.00      0.00     0.00        2     0.00     0.00  date_a_time_ (mdp-uni90.f:82)
  0.00      0.00     0.00        1     0.00     0.00  MAIN__ (main.f:2)
  0.00      0.00     0.00        1     0.00     0.00  __talmod_MOD_init_talmod (talmod.f:18)
  0.00      0.00     0.00        1     0.00     0.00  caltot_ (risource.f:6093)
  0.00      0.00     0.00        1     0.00     0.00  cput_a_ (mdp-uni90.f:38)
  0.00      0.00     0.00        1     0.00     0.00  cputime_ (utl01.f:3)
  0.00      0.00     0.00        1     0.00     0.00  errwrite_ (errcheck.f:13)
  0.00      0.00     0.00        1     0.00     0.00  gtrans_ (read03.f:2357)
  0.00      0.00     0.00        1     0.00     0.00  init_anatal_ (anatally.f:3)
  0.00      0.00     0.00        1     0.00     0.00  init_sumtal_ (sumtally.f:3)
  0.00      0.00     0.00        1     0.00     0.00  kfft_ (utl02.f:216)
  0.00      0.00     0.00        1     0.00     0.00  mater_ (read02.f:21502)
  0.00      0.00     0.00        1     0.00     0.00  matnc_ (read02.f:4661)
  0.00      0.00     0.00        1     0.00     0.00  mpi_dumpfilecheck_ (errcheck.f:127)
  0.00      0.00     0.00        1     0.00     0.00  parabcsti_ (mpi-non.f:72)
  0.00      0.00     0.00        1     0.00     0.00  parafin_ (mpi-non.f:31)
  0.00      0.00     0.00        1     0.00     0.00  paraint_ (mpi-non.f:8)
  0.00      0.00     0.00        1     0.00     0.00  param_ (read02.f:22689)
  0.00      0.00     0.00        1     0.00     0.00  rdpname_ (tallsm1.f:3695)
  0.00      0.00     0.00        1     0.00     0.00  read00_ (read00.f:3)
  0.00      0.00     0.00        1     0.00     0.00  ripmake_ (read02.f:19883)
  0.00      0.00     0.00        1     0.00     0.00  sect_a_ (mdp-uni90.f:3)
  0.00      0.00     0.00        1     0.00     0.00  sours_ (read02.f:12569)
  0.00      0.00     0.00        1     0.00     0.00  sumcput_ (analyz.f:9075)
  0.00      0.00     0.00        1     0.00     0.00  title_ (read02.f:25340)
  0.00      0.00     0.00        1     0.00     0.00  ttrans_ (tallsm1.f:11076)
Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 32.00     38.92    38.92  5484871     0.00     0.00  els_dcs_ (etsmode.f:1199)
 24.03     68.14    29.22 11151178     0.00     0.00  rot_ics_ (etsmode.f:1764)
 16.48     88.18    20.04 11151178     0.00     0.00  phn_ics_ (etsmode.f:1725)
  5.62     95.01     6.83  5578262     0.00     0.00  tdepstxyz_ (talls06.f:20979)
  3.80     99.63     4.62 11151178     0.00     0.00  vib_ics_ (etsmode.f:1677)
  3.12    103.42     3.79  5577869     0.00     0.00  exc_ics_ (etsmode.f:1588)
  1.19    104.87     1.45 22038389     0.00     0.00  tregck_ (tallsm1.f:4356)
  1.15    106.27     1.40  5578262     0.00     0.00  tdepstreg_ (talls06.f:7940)
  0.92    107.39     1.12  8886135     0.00     0.00  dea_ics_ (etsmode.f:1635)
  0.70    108.24     0.85  5578284     0.00     0.00  talls01_ (talls00.f:3)
  0.67    109.06     0.82  5578262     0.00     0.00  tstarreg_ (talls04.f:8105)
  0.67    109.87     0.81  5577691     0.00     0.00  dataup_ (dataup.f:3)
  0.61    110.62     0.75  5578264     0.00     0.00  analyz_ (analyz.f:3)
  0.58    111.32     0.70  5577691     0.00     0.00  nreac_ (nreac.f:3)
  0.57    112.01     0.69  5577869     0.00     0.00  etsflt_ (etsmode.f:8)
  0.46    112.57     0.56 22705318     0.00     0.00  aintp_ (egs5.f:8270)
  0.43    113.09     0.53  5580326     0.00     0.00  aimp_ (celimp.f:3148)
  0.39    113.57     0.48  5577869     0.00     0.00  ion_ics_ (etsmode.f:1454)
  0.38    114.04     0.47  5602165     0.00     0.00  fsurf_ (ggs01.f:270)
  0.38    114.50     0.46 11159511     0.00     0.00  egs5edxde_ (egs5edxde.f:4)
  0.35    114.93     0.43 51615819     0.00     0.00  rang_xorshift64_ (randmc.f:339)
  0.34    115.34     0.41  5486263     0.00     0.00  vel_vec_ (etsmode.f:1119)
  0.34    115.75     0.41  5579564     0.00     0.00  idcyc_ (getflt.f:1611)
  0.31    116.13     0.38 78098130     0.00     0.00  ibryf_ (utl02.f:90)
  0.27    116.46     0.33  5578241     0.00     0.00  partrs_ (partrs.f:3)
  0.25    116.77     0.31        1     0.31   120.30  ovly12_ (ovly12.f:3)
  0.25    117.07     0.30   207720     0.00     0.00  dcadre_ (egs5.f:9173)
  0.24    117.36     0.29  5578181     0.00     0.00  getflt_ (getflt.f:3)
  0.22    117.63     0.27  5577869     0.00     0.00  els_ics_ (etsmode.f:1170)
  0.22    117.90     0.27  5577407     0.00     0.00  etsdataup_ (etsmode.f:1928)
  0.20    118.14     0.24 11162997     0.00     0.00  setitrminmax_ (itrminmax.f:34)
  0.20    118.38     0.24  5578181     0.00     0.00  dcyfl_ (getflt.f:1551)
  0.15    118.56     0.18  5578181     0.00     0.00  timtrs_ (partrs.f:4434)
  0.14    118.73     0.17 51615819     0.00     0.00  fltrn_ (utlnmtc.f:127)
  0.14    118.90     0.17  5577407     0.00     0.00  etsreac_ (etsmode.f:316)
  0.13    119.06     0.16 51615819     0.00     0.00  rang_ (randmc.f:210)
  0.13    119.22     0.16 51615819     0.00     0.00  unirn_ (utlnmtc.f:115)
  0.12    119.37     0.15  5577869     0.00     0.00  exprnf_ (utlnmtc.f:198)
  0.11    119.50     0.13 11159491     0.00     0.00  ecol_ (range.f:605)
  0.11    119.63     0.13  5578241     0.00     0.00  wtcutof_ (celimp.f:1431)
  0.11    119.76     0.13  5577701     0.00     0.00  gomupr_ (geocntl.f:231)
  0.10    119.88     0.12 11161897     0.00     0.00  pcheck_ (tallsm1.f:4124)
  0.09    119.99     0.11 11156480     0.00     0.00  rainge_ (range.f:243)
  0.09    120.10     0.11  5577869     0.00     0.00  etstrn_ (etsmode.f:160)
  0.07    120.19     0.09 22039426     0.00     0.00  ran2_ (etsmode.f:1877)
  0.07    120.28     0.09 16734852     0.00     0.00  __talmod_MOD_get_tr_head_pointer (talmod.f:22)
  0.07    120.37     0.09 11161689     0.00     0.00  rmtyp_ (utl02.f:3)
  0.07    120.45     0.08   192174     0.00     0.00  aprim_ (egs5.f:8523)
  0.07    120.53     0.08    16687     0.00     0.00  rnum_ (a-utl00.f:464)
  0.06    120.60     0.07  5578241     0.00     0.00  wwindw_ (celimp.f:349)
  0.06    120.67     0.07      696     0.00     0.00  ion_dcs_ (etsmode.f:1502)
  0.06    120.74     0.07        1     0.07     0.07  setrnd_ (randmc.f:3)
  0.05    120.80     0.07  5576106     0.00     0.00  gomupp_ (geocntl.f:348)
  0.05    120.86     0.06 27889887     0.00     0.00  cputime_ (utl01.f:3)
  0.05    120.92     0.06        8     0.01     0.02  bmap_ (a-main1.f:3011)
  0.04    120.97     0.05 11158225     0.00     0.00  trnsxx_ (ggs03.f:675)
  0.03    121.01     0.04  5602173     0.00     0.00  ggmsor_ (ggs02.f:3)
  0.03    121.05     0.04  3897345     0.00     0.00  brmsfz_ (egs5.f:8869)
  0.03    121.09     0.04  2108386     0.00     0.00  pairfz_ (egs5.f:10820)
  0.03    121.13     0.04     8737     0.00     0.00  chlow_ (a-utl00.f:582)
  0.03    121.16     0.04                             fcldis_ (celimp.f:2229)
  0.02    121.19     0.03  5580746     0.00     0.00  ichgf_ (utl02.f:149)
  0.02    121.22     0.03        1     0.03     0.18  pdepstxyz_ (talls06.f:22938)
  0.02    121.25     0.03                             upposs_ (ggs03.f:625)
  0.02    121.27     0.03  5578262     0.00     0.00  readitrminmax6_ (itrminmax.f:140)
  0.02    121.29     0.02  5578241     0.00     0.00  update_ (update.f:3)
  0.02    121.31     0.02  5578209     0.00     0.00  gomsor_ (geocntl.f:3)
  0.02    121.33     0.02  5578201     0.00     0.00  ggmdis_ (ggs02.f:804)
  0.02    121.35     0.02  5578201     0.00     0.00  gomdis_ (geocntl.f:138)
  0.02    121.37     0.02  5577691     0.00     0.00  rcldol_ (ovly12.f:2012)
  0.02    121.39     0.02        2     0.01     0.01  elinit_ (egs5.f:6833)
  0.02    121.41     0.02                             tenp_ (isodat.f:1057)
  0.01    121.43     0.02                             readitrminmax5_ (itrminmax.f:113)
  0.01    121.44     0.01  5578241     0.00     0.00  splitng_ (celimp.f:3)
  0.01    121.45     0.01  2553389     0.00     0.00  bremfz_ (egs5.f:8762)
  0.01    121.46     0.01   192174     0.00     0.00  brmsdz_ (egs5.f:8848)
  0.01    121.47     0.01    99692     0.00     0.00  findi_ (egs5.f:7230)
  0.01    121.48     0.01    19983     0.00     0.00  egs5integ_ (egs5.f:7917)
  0.01    121.49     0.01     1521     0.00     0.00  jamsetpa_ (jam.f:3773)
  0.01    121.50     0.01     1156     0.00     0.00  chars3_ (a-wtext.f:4332)
  0.01    121.51     0.01     1104     0.00     0.00  chars5_ (a-wtext.f:4680)
  0.01    121.52     0.01       52     0.00     0.00  wtext_ (a-wtext.f:3070)
  0.01    121.53     0.01        7     0.00     0.00  kfcname_ (utl01.f:345)
  0.01    121.54     0.01        3     0.00     0.00  __talmod_MOD_calc_talsize (talmod.f:32)
  0.01    121.55     0.01        2     0.01     0.01  gshow_ (talls05.f:15837)
  0.01    121.56     0.01                             bremrr_ (egs5.f:8790)
  0.01    121.57     0.01                             exc_ang_ (etsmode.f:1057)
  0.01    121.58     0.01                             gaussn_ (gem.f:2243)
  0.01    121.59     0.01                             pdepstrz_ (talls06.f:18668)
  0.01    121.60     0.01                             setitrmax_ (itrminmax.f:18)
  0.00    121.60     0.01      480     0.00     0.00  gomnew_ (geocntl.f:182)
  0.00    121.61     0.01       28     0.00     0.00  initsk_ (ggs01.f:3)
  0.00    121.61     0.01        1     0.01     0.01  sumout_ (analyz.f:2112)
  0.00    121.61     0.00  5578241     0.00     0.00  celimp_ (celimp.f:1162)
  0.00    121.61     0.00  5578241     0.00     0.00  egs5init2_ (egs5init2.f:4)
  0.00    121.61     0.00  5578241     0.00     0.00  fclsta_ (celimp.f:1793)
  0.00    121.61     0.00  5577691     0.00     0.00  pseudpr_ (getflt.f:1649)
  0.00    121.61     0.00   250000     0.00     0.00  vls_ (talls00.f:3750)
  0.00    121.61     0.00   249294     0.00     0.00  fcoulc_ (egs5.f:9857)
  0.00    121.61     0.00   207720     0.00     0.00  qd_ (egs5.f:13075)
  0.00    121.61     0.00   203634     0.00     0.00  xsif_ (egs5.f:13930)
  0.00    121.61     0.00   184834     0.00     0.00  deqn3_ (a-utl00.f:749)
  0.00    121.61     0.00   179262     0.00     0.00  brmsrz_ (egs5.f:8915)
  0.00    121.61     0.00   135356     0.00     0.00  bbox_ (a-main1.f:18463)
  0.00    121.61     0.00    82832     0.00     0.00  zonep_ (a-main1.f:3)
  0.00    121.61     0.00    59750     0.00     0.00  brmsrm_ (egs5.f:8898)
  0.00    121.61     0.00    59750     0.00     0.00  brmstm_ (egs5.f:8928)
  0.00    121.61     0.00    59750     0.00     0.00  spionb_ (egs5.f:13704)
  0.00    121.61     0.00    55704     0.00     0.00  spione_ (egs5.f:13781)
  0.00    121.61     0.00    55704     0.00     0.00  sptote_ (egs5.f:13801)
  0.00    121.61     0.00    50970     0.00     0.00  phottz_ (egs5.f:12802)
  0.00    121.61     0.00    48906     0.00     0.00  cohetz_ (egs5.f:9026)
  0.00    121.61     0.00    44408     0.00     0.00  g1e_ (egs5.f:7482)
  0.00    121.61     0.00    41610     0.00     0.00  chkcll_ (ggs01.f:38)
  0.00    121.61     0.00    34032     0.00     0.00  alini_ (egs5.f:8333)
  0.00    121.61     0.00    33178     0.00     0.00  chue_ (a-utl00.f:1200)
  0.00    121.61     0.00    32268     0.00     0.00  cfuns3_ (egs5.f:8970)
  0.00    121.61     0.00    29188     0.00     0.00  cprfil_ (egs5.f:9151)
  0.00    121.61     0.00    25647     0.00     0.00  setsuf_ (ggs03.f:212)
  0.00    121.61     0.00    24478     0.00     0.00  dnen2_ (a-utl00.f:631)
  0.00    121.61     0.00    23964     0.00     0.00  ggmpgp_ (ggs02.f:265)
  0.00    121.61     0.00    23964     0.00     0.00  ggmprp_ (ggs02.f:369)
  0.00    121.61     0.00    23964     0.00     0.00  gomppg_ (geocntl.f:93)
  0.00    121.61     0.00    23964     0.00     0.00  gomprpt_ (ggs03.f:925)
  0.00    121.61     0.00    23964     0.00     0.00  tetra0iii_ (ggs04.f:485)
  0.00    121.61     0.00    19958     0.00     0.00  csdar_ (egs5.f:6174)
  0.00    121.61     0.00    16988     0.00     0.00  photte_ (egs5.f:12785)
  0.00    121.61     0.00    16986     0.00     0.00  comptm_ (egs5.f:9120)
  0.00    121.61     0.00    16986     0.00     0.00  pairtu_ (egs5.f:10943)
  0.00    121.61     0.00    16489     0.00     0.00  calc_deposit_stdev_ (statistic.f:272)
  0.00    121.61     0.00    16302     0.00     0.00  cohetm_ (egs5.f:9003)
  0.00    121.61     0.00    16074     0.00     0.00  gfuns_ (egs5.f:10073)
  0.00    121.61     0.00    15996     0.00     0.00  gval_ (talls05.f:17922)
  0.00    121.61     0.00    15872     0.00     0.00  fcell_ (ggs01.f:793)
  0.00    121.61     0.00    14286     0.00     0.00  pairtz_ (egs5.f:10958)
  0.00    121.61     0.00    13168     0.00     0.00  pairte_ (egs5.f:10892)
  0.00    121.61     0.00    12912     0.00     0.00  bremdz_ (egs5.f:8723)
  0.00    121.61     0.00    12912     0.00     0.00  bremrz_ (egs5.f:8803)
  0.00    121.61     0.00    11454     0.00     0.00  pairdz_ (egs5.f:10773)
  0.00    121.61     0.00    11454     0.00     0.00  pairrz_ (egs5.f:10879)
  0.00    121.61     0.00     7345     0.00     0.00  nxtsym_ (ggm03.f:162)
  0.00    121.61     0.00     7037     0.00     0.00  spjpn_ (a-wtext.f:241)
  0.00    121.61     0.00     6001     0.00     0.00  numec_ (a-wtext.f:3044)
  0.00    121.61     0.00     5456     0.00     0.00  sfuns_ (egs5.f:13283)
  0.00    121.61     0.00     4314     0.00     0.00  bremtm_ (egs5.f:8816)
  0.00    121.61     0.00     4304     0.00     0.00  bremrm_ (egs5.f:8773)
  0.00    121.61     0.00     4098     0.00     0.00  dxde_ (range.f:1344)
  0.00    121.61     0.00     4046     0.00     0.00  spionp_ (egs5.f:13791)
  0.00    121.61     0.00     4046     0.00     0.00  sptotp_ (egs5.f:13828)
  0.00    121.61     0.00     4039     0.00     0.00  zaid_ (ggm03.f:73)
  0.00    121.61     0.00     3858     0.00     0.00  anihtm_ (egs5.f:8506)
  0.00    121.61     0.00     3858     0.00     0.00  bhabtm_ (egs5.f:8684)
  0.00    121.61     0.00     3838     0.00     0.00  bhabrm_ (egs5.f:8654)
  0.00    121.61     0.00     3818     0.00     0.00  pairrm_ (egs5.f:10849)
  0.00    121.61     0.00     3818     0.00     0.00  pairtm_ (egs5.f:10911)
  0.00    121.61     0.00     3730     0.00     0.00  amoltm_ (egs5.f:8431)
  0.00    121.61     0.00     3630     0.00     0.00  tmxb_ (egs5.f:13855)
  0.00    121.61     0.00     3432     0.00     0.00  amolrm_ (egs5.f:8403)
  0.00    121.61     0.00     3402     0.00     0.00  tmxs_ (egs5.f:13883)
  0.00    121.61     0.00     3274     0.00     0.00  alkei_ (egs5.f:8354)
  0.00    121.61     0.00     3174     0.00     0.00  efuns_ (egs5.f:9591)
  0.00    121.61     0.00     3174     0.00     0.00  estepmax_ (egs5.f:7199)
  0.00    121.61     0.00     3016     0.00     0.00  fi_ (egs5.f:9870)
  0.00    121.61     0.00     1864     0.00     0.00  affact_ (egs5.f:8259)
  0.00    121.61     0.00     1764     0.00     0.00  rfuns_ (egs5.f:13259)
  0.00    121.61     0.00     1724     0.00     0.00  psuf5_ (a-wtext.f:2840)
  0.00    121.61     0.00     1716     0.00     0.00  psuf4_ (a-wtext.f:2683)
  0.00    121.61     0.00     1712     0.00     0.00  psuf1_ (a-wtext.f:2311)
  0.00    121.61     0.00     1704     0.00     0.00  psuf2_ (a-wtext.f:2451)
  0.00    121.61     0.00     1704     0.00     0.00  psuf3_ (a-wtext.f:2559)
  0.00    121.61     0.00     1704     0.00     0.00  psuf6_ (a-wtext.f:2938)
  0.00    121.61     0.00     1655     0.00     0.00  egs5esteps0_ (egs5esteps0.f:3)
  0.00    121.61     0.00     1521     0.00     0.00  sigjam_ (jamin.f:1805)
  0.00    121.61     0.00     1278     0.00     0.00  randomset_ (egs5.f:5801)
  0.00    121.61     0.00     1203     0.00     0.00  jamcomp_ (jam.f:3639)
  0.00    121.61     0.00     1196     0.00     0.00  chars1_ (a-wtext.f:3875)
  0.00    121.61     0.00     1188     0.00     0.00  chars2_ (a-wtext.f:4127)
  0.00    121.61     0.00     1164     0.00     0.00  premc_ (a-wtext.f:709)
  0.00    121.61     0.00     1164     0.00     0.00  prepc_ (a-wtext.f:1354)
  0.00    121.61     0.00     1164     0.00     0.00  preqc_ (a-wtext.f:1074)
  0.00    121.61     0.00     1104     0.00     0.00  chars4_ (a-wtext.f:4514)
  0.00    121.61     0.00     1104     0.00     0.00  chars6_ (a-wtext.f:5078)
  0.00    121.61     0.00     1060     0.00     0.00  chars7_ (a-wtext.f:6973)
  0.00    121.61     0.00      800     0.00     0.00  sigrc_ (getflt.f:2896)
  0.00    121.61     0.00      743     0.00     0.00  deqn0_ (a-utl00.f:693)
  0.00    121.61     0.00      696     0.00     0.00  ion_ang_ (etsmode.f:960)
  0.00    121.61     0.00      696     0.00     0.00  ion_vec_ (etsmode.f:853)
  0.00    121.61     0.00      517     0.00     0.00  kdata_ (ggm03.f:348)
  0.00    121.61     0.00      480     0.00     0.00  ggmnew_ (ggs02.f:875)
  0.00    121.61     0.00      420     0.00     0.00  write00_ (a-wtext.f:8294)
  0.00    121.61     0.00      400     0.00     0.00  jamcpair_ (jamcross.f:7239)
  0.00    121.61     0.00      400     0.00     0.00  jamsighh_ (jamcross.f:7528)
  0.00    121.61     0.00      400     0.00     0.00  pymass_ (pyjet.f:6884)
  0.00    121.61     0.00      312     0.00     0.00  egs5efpl_ (egs5efpl.f:3)
  0.00    121.61     0.00      312     0.00     0.00  egstr_ (partrs.f:4606)
  0.00    121.61     0.00      294     0.00     0.00  egs5ede_ (egs5ede.f:2)
  0.00    121.61     0.00      284     0.00     0.00  egs2phits_ (egs2phits.f:4)
  0.00    121.61     0.00      284     0.00     0.00  egs5ecoll_ (egs5ecoll.f:7)
  0.00    121.61     0.00      273     0.00     0.00  func02_ (a-func.f:860)
  0.00    121.61     0.00      237     0.00     0.00  pnum_ (a-utl00.f:328)
  0.00    121.61     0.00      228     0.00     0.00  cratio_ (egs5.f:9162)
  0.00    121.61     0.00      228     0.00     0.00  ebr1_ (egs5.f:9564)
  0.00    121.61     0.00      228     0.00     0.00  ededx_ (egs5.f:9580)
  0.00    121.61     0.00      228     0.00     0.00  esig_ (egs5.f:9847)
  0.00    121.61     0.00      228     0.00     0.00  gbr1_ (egs5.f:10051)
  0.00    121.61     0.00      228     0.00     0.00  gbr2_ (egs5.f:10062)
  0.00    121.61     0.00      228     0.00     0.00  gmfp_ (egs5.f:10094)
  0.00    121.61     0.00      228     0.00     0.00  pbr1_ (egs5.f:10980)
  0.00    121.61     0.00      228     0.00     0.00  pbr2_ (egs5.f:10991)
  0.00    121.61     0.00      228     0.00     0.00  pdedx_ (egs5.f:11002)
  0.00    121.61     0.00      228     0.00     0.00  psig_ (egs5.f:13016)
  0.00    121.61     0.00      228     0.00     0.00  tmxde2_ (egs5.f:13870)
  0.00    121.61     0.00      208     0.00     0.00  deqn1_ (a-utl00.f:711)
  0.00    121.61     0.00      207     0.00     0.00  hardx_ (egs5.f:2164)
  0.00    121.61     0.00      205     0.00     0.00  deqn5_ (a-utl00.f:789)
  0.00    121.61     0.00      203     0.00     0.00  strwhb_ (a-main1.f:14473)
  0.00    121.61     0.00      201     0.00     0.00  func05_ (a-func.f:1882)
  0.00    121.61     0.00      200     0.00     0.00  jamcbb_ (jamcross.f:568)
  0.00    121.61     0.00      200     0.00     0.00  jamcltyp_ (jamcoll.f:1060)
  0.00    121.61     0.00      200     0.00     0.00  jamcross_ (jamcross.f:64)
  0.00    121.61     0.00      200     0.00     0.00  jamxnn_ (jamcross.f:5225)
  0.00    121.61     0.00      199     0.00     0.00  func01_ (a-func.f:3)
  0.00    121.61     0.00      199     0.00     0.00  func03_ (a-func.f:1215)
  0.00    121.61     0.00      199     0.00     0.00  func10_ (a-func.f:3071)
  0.00    121.61     0.00      199     0.00     0.00  func12_ (a-func.f:3254)
  0.00    121.61     0.00      185     0.00     0.00  chcomp_ (utl03.f:1113)
  0.00    121.61     0.00      177     0.00     0.00  jnumc_ (utl03.f:1290)
  0.00    121.61     0.00      144     0.00     0.00  eiitm_ (egs5.f:9737)
  0.00    121.61     0.00      144     0.00     0.00  nsf_ (ggs01.f:1923)
  0.00    121.61     0.00      132     0.00     0.00  wstrg_ (a-wtext.f:9830)
  0.00    121.61     0.00      130     0.00     0.00  chlngt_ (utl03.f:1324)
  0.00    121.61     0.00      126     0.00     0.00  chcaps_ (utl03.f:1155)
  0.00    121.61     0.00      124     0.00     0.00  inumc_ (utl03.f:1263)
  0.00    121.61     0.00      122     0.00     0.00  zspcreplace_ (errcheck.f:180)
  0.00    121.61     0.00      118     0.00     0.00  qfit_ (egs5.f:13096)
  0.00    121.61     0.00      111     0.00     0.00  readl_ (utl03.f:3)
  0.00    121.61     0.00      105     0.00     0.00  mscat_ (egs5.f:3929)
  0.00    121.61     0.00      105     0.00     0.00  uphi_ (egs5.f:5683)
  0.00    121.61     0.00      100     0.00     0.00  eiifuns_ (egs5.f:9713)
  0.00    121.61     0.00      100     0.00     0.00  onum_ (utl03.f:928)
  0.00    121.61     0.00       96     0.00     0.00  alin_ (egs5.f:8323)
  0.00    121.61     0.00       90     0.00     0.00  alke_ (egs5.f:8343)
  0.00    121.61     0.00       64     0.00     0.00  idd2_ (a-utl00.f:528)
  0.00    121.61     0.00       59     0.00     0.00  deqn4_ (a-utl00.f:770)
  0.00    121.61     0.00       52     0.00     0.00  prtex0_ (a-wtext.f:336)
  0.00    121.61     0.00       52     0.00     0.00  psufx_ (a-wtext.f:2079)
