drand custom
0.632316 0.078125
0.631032 0.457031
0.921536 0.0546875
0.177586 0.121094
0.462316 0.90625
0.684963 0.660156
0.893048 0.632812
0.191572 0.0742188
0.55504 0.234375
0.56289 0.363281
0.647868 0.710938
0.943193 0.527344
0.441667 0.0625
0.492132 0.566406
0.978575 0.289062
0.899509 0.480469
0.669129 0.390625
0.105342 0.269531
0.464448 0.367188
0.848122 0.933594
0.609249 0.21875
0.0134146 0.472656
0.0679484 0.945312
0.575014 0.886719
0.943538 0.546875
0.558239 0.175781
0.992923 0.0234375
0.562808 0.339844
0.977036 0.375
0.458982 0.378906
0.985118 0.601562
0.165461 0.292969
0.573609 0.703125
0.108665 0.0820312
0.464943 0.679688
0.521923 0.746094
0.353347 0.53125
0.700561 0.285156
0.197725 0.257812
0.177574 0.699219
0.178923 0.859375
0.538512 0.988281
0.683767 0.335938
0.555589 0.152344
0.227006 0.6875
0.886757 0.191406
0.78547 0.914062
0.456373 0.105469
0.703178 0.015625
0.571684 0.894531
0.888692 0.992188
0.135386 0.558594
0.640407 0.84375
0.491424 0.0976562
0.847816 0.570312
0.0199262 0.511719
0.11354 0.171875
0.904065 0.800781
0.206881 0.648438
0.153519 0.964844
0.512698 0
0.239073 0.00390625
0.481407 0.226562
0.210527 0.917969
0.419754 0.328125
0.550163 0.707031
0.276623 0.304688
0.689652 0.371094
0.812779 0.15625
0.145264 0.910156
0.497657 0.882812
0.287236 0.324219
0.237417 0.484375
0.387472 0.613281
0.0566987 0.960938
0.662279 0.777344
0.701517 0.3125
0.860136 0.816406
0.12224 0.539062
0.855179 0.730469
0.105157 0.640625
0.682868 0.519531
0.798442 0.617188
0.61015 0.183594
0.263583 0.46875
0.609641 0.722656
0.0207337 0.195312
0.203788 0.136719
0.0320709 0.796875
0.944944 0.425781
0.650256 0.273438
0.104151 0.589844
0.731518 0.625
0.29178 0.628906
0.128503 0.851562
0.709171 0.542969
0.299617 0.953125
0.662007 0.332031
0.388753 0.929688
0.451164 0.996094
0.168132 0.78125
0.70406 0.535156
0.927885 0.507812
0.945032 0.949219
0.371265 0.109375
0.357533 0.238281
0.326364 0.585938
0.418826 0.402344
0.418053 0.9375
0.453597 0.441406
0.0120958 0.164062
0.0421094 0.355469
0.873558 0.265625
0.923196 0.144531
0.532146 0.242188
0.68372 0.808594
0.765221 0.09375
0.832729 0.347656
0.00275785 0.820312
0.137825 0.761719
0.00384594 0.421875
0.374141 0.0507812
0.120726 0.898438
0.585436 0.214844
0.140364 0.25
0.830705 0.253906
0.146777 0.476562
0.465864 0.167969
0.392788 0.578125
0.0120217 0.957031
0.513687 0.554688
0.555063 0.621094
0.910938 0.40625
0.49596 0.160156
0.208317 0.132812
0.749649 0.574219
0.403838 0.734375
0.47837 0.863281
0.258402 0.210938
0.279051 0.0273438
0.255777 0.5625
0.0636715 0.0664062
0.592916 0.789062
0.0841977 0.980469
0.0872771 0.890625
0.33419 0.769531
0.201212 0.867188
0.258016 0.433594
0.877651 0.71875
0.619753 0.972656
0.993319 0.445312
0.417588 0.386719
0.522939 0.046875
0.611245 0.675781
0.555025 0.523438
0.924959 0.839844
0.339152 0.875
0.58513 0.878906
0.230414 0.101562
0.0762884 0.792969
0.0836634 0.203125
0.246325 0.582031
0.675816 0.179688
0.898484 0.246094
0.620836 0.03125
0.973078 0.785156
0.377654 0.757812
0.517843 0.199219
0.230573 0.359375
0.431839 0.488281
0.168173 0.835938
0.263982 0.652344
0.595242 0.1875
0.19762 0.691406
0.703697 0.414062
0.639934 0.605469
0.811648 0.515625
0.69443 0.394531
0.276959 0.492188
0.99941 0.0585938
0.986391 0.34375
0.192403 0.597656
0.445467 0.0703125
0.526572 0.0117188
0.476669 0.671875
0.947832 0.300781
0.390308 0.148438
0.792127 0.464844
0.0416279 0.5
0.737183 0.503906
0.93269 0.726562
0.470215 0.417969
0.744438 0.828125
0.857055 0.207031
0.878594 0.804688
0.52944 0.871094
0.581092 0.65625
0.182989 0.410156
0.124958 0.382812
0.472824 0.824219
0.462308 0.984375
0.598033 0.113281
0.42469 0.460938
0.687841 0.277344
0.309873 0.8125
0.217238 0.316406
0.193671 0.0390625
0.199408 0.230469
0.883388 0.140625
0.500181 0.0195312
0.462713 0.117188
0.694591 0.683594
0.278864 0.96875
0.916489 0.222656
0.383771 0.695312
0.534366 0.636719
0.353397 0.296875
0.118904 0.925781
0.335661 0.773438
0.0901641 0.0898438
0.162559 0.125
0.0972826 0.128906
0.0239206 0.351562
0.473913 0.0429688
0.647 0.453125
0.000886628 0.832031
0.306722 0.429688
0.981206 0.496094
0.585504 0.28125
0.894373 0.0351562
0.218881 0.0078125
0.0771695 0.449219
0.322536 0.609375
0.777107 0.738281
0.614718 0.0859375
0.841051 0.902344
0.0738632 0.4375
0.570937 0.941406
0.45407 0.664062
0.593989 0.855469
0.0744416 0.765625
0.246789 0.644531
0.351064 0.742188
0.188462 0.308594
0.334516 0.59375
0.796726 0.847656
0.0698765 0.320312
0.689339 0.261719
0.954223 0.921875
0.800114 0.550781
0.0537742 0.398438
0.0551452 0.714844
0.471326 0.75
0.0178674 0.753906
0.32205 0.976562
0.892085 0.667969
0.50373 0.078125
0.868323 0.457031
0.563472 0.0546875
0.438732 0.121094
0.436729 0.90625
0.0859336 0.660156
0.534555 0.632812
0.0102764 0.0742188
0.298555 0.234375
0.0869003 0.363281
0.867018 0.710938
0.130289 0.527344
0.48647 0.0625
0.0141202 0.566406
0.672553 0.289062
0.275524 0.480469
0.134742 0.390625
0.510868 0.269531
0.366282 0.367188
0.404066 0.933594
0.656334 0.21875
0.584796 0.472656
0.515724 0.945312
0.405847 0.886719
0.108593 0.546875
0.53077 0.175781
0.25277 0.0234375
0.0620538 0.339844
0.311925 0.375
0.545401 0.378906
0.49591 0.601562
0.609346 0.292969
0.137213 0.703125
0.103768 0.0820312
0.443191 0.679688
0.237084 0.746094
0.636011 0.53125
0.298602 0.285156
0.178132 0.257812
0.790337 0.699219
0.0465272 0.859375
0.536323 0.988281
0.836755 0.335938
0.175558 0.152344
0.512718 0.6875
0.317823 0.191406
0.310289 0.914062
0.865078 0.105469
0.213868 0.015625
0.333265 0.894531
0.491886 0.992188
0.944548 0.558594
0.643788 0.84375
0.00068995 0.0976562
0.344415 0.570312
0.145982 0.511719
0.893816 0.171875
0.562618 0.800781
0.688185 0.648438
0.637875 0.964844
0.889376 0
0.310662 0.00390625
0.341127 0.226562
0.211216 0.917969
0.778852 0.328125
0.776385 0.707031
0.738937 0.304688
0.191919 0.371094
0.764313 0.15625
0.351025 0.910156
0.208982 0.882812
0.540848 0.324219
0.0504477 0.484375
0.774537 0.613281
0.850061 0.960938
0.364294 0.777344
0.740513 0.3125
0.965648 0.816406
0.301692 0.539062
0.4712 0.730469
0.161613 0.640625
0.402805 0.519531
0.283366 0.617188
0.777144 0.183594
0.507159 0.46875
0.567336 0.722656
0.498739 0.195312
0.695845 0.136719
0.858479 0.796875
0.134412 0.425781
0.575111 0.273438
0.18172 0.589844
0.622536 0.625
0.657317 0.628906
0.0286889 0.851562
0.624662 0.542969
0.496387 0.953125
0.401732 0.332031
0.585293 0.929688
0.261994 0.996094
0.0548575 0.78125
0.918326 0.535156
0.45955 0.507812
0.401655 0.949219
0.535015 0.109375
0.515913 0.238281
0.70875 0.585938
0.362506 0.402344
0.954155 0.9375
0.338973 0.441406
0.476815 0.164062
0.277727 0.355469
0.207459 0.265625
0.540822 0.144531
0.666072 0.242188
0.499202 0.808594
0.623285 0.09375
0.558504 0.347656
0.297359 0.820312
0.336356 0.761719
0.749774 0.421875
0.67226 0.0507812
0.910491 0.898438
0.891977 0.214844
0.0633186 0.25
0.508769 0.253906
0.826165 0.476562
0.278157 0.167969
0.250326 0.578125
0.514181 0.957031
0.836321 0.554688
0.0437015 0.621094
0.657075 0.40625
0.474156 0.160156
0.952864 0.132812
0.0845236 0.574219
0.13241 0.734375
0.140765 0.863281
0.655194 0.210938
0.0829484 0.0273438
0.524265 0.5625
0.890449 0.0664062
0.706401 0.789062
0.901106 0.980469
0.518957 0.890625
0.986464 0.769531
0.018246 0.867188
0.686237 0.433594
0.832712 0.71875
0.559995 0.972656
0.33865 0.445312
0.408589 0.386719
0.244729 0.046875
0.415753 0.675781
0.205571 0.523438
0.400502 0.839844
0.88232 0.875
0.473291 0.878906
0.791586 0.101562
0.281278 0.792969
0.0792711 0.203125
0.290117 0.582031
0.978679 0.179688
0.597636 0.246094
0.0919539 0.03125
0.096019 0.785156
0.417703 0.757812
0.0732409 0.199219
0.80298 0.359375
0.971877 0.488281
0.997352 0.835938
0.61032 0.652344
0.114111 0.1875
0.805765 0.691406
0.26959 0.414062
0.0172633 0.605469
0.139013 0.515625
0.982784 0.394531
0.0392189 0.492188
0.822013 0.0585938
0.17825 0.34375
0.144107 0.597656
0.752189 0.0703125
0.773642 0.0117188
0.185347 0.671875
0.969876 0.300781
0.12851 0.148438
0.613833 0.464844
0.420852 0.5
0.687444 0.503906
0.939979 0.726562
0.123835 0.417969
0.914166 0.828125
0.721916 0.207031
0.0798969 0.804688
0.107197 0.871094
0.398802 0.65625
0.633884 0.410156
0.401423 0.382812
0.968254 0.824219
0.509832 0.984375
0.726796 0.113281
0.893961 0.460938
0.583495 0.277344
0.202347 0.8125
0.653711 0.316406
0.94428 0.0390625
0.757993 0.230469
0.802079 0.140625
0.163612 0.0195312
0.902763 0.117188
0.31066 0.683594
0.584933 0.96875
0.15739 0.222656
0.297916 0.695312
0.667039 0.636719
0.81765 0.296875
0.2827 0.925781
0.557143 0.773438
0.261436 0.0898438
0.309382 0.125
0.897768 0.128906
0.382554 0.351562
0.394525 0.0429688
0.521438 0.453125
0.842714 0.832031
0.271803 0.429688
0.869221 0.496094
0.47341 0.28125
0.742075 0.0351562
0.480433 0.0078125
0.475834 0.449219
0.147328 0.609375
0.645921 0.738281
0.799873 0.0859375
0.534792 0.902344
0.922151 0.4375
0.52451 0.941406
0.320146 0.664062
0.376881 0.855469
0.129257 0.765625
0.241208 0.644531
0.195595 0.742188
0.0708207 0.308594
0.981389 0.59375
0.121672 0.847656
0.812934 0.320312
0.447661 0.261719
0.534628 0.921875
0.548855 0.550781
0.541903 0.398438
0.650989 0.714844
0.652376 0.75
0.280762 0.753906
0.938557 0.976562
0.0191264 0.667969
0.0750476 0.078125
0.501941 0.457031
0.269108 0.0546875
0.116638 0.121094
0.0976252 0.90625
0.274443 0.660156
0.0683356 0.632812
0.541774 0.0742188
0.223488 0.234375
0.796363 0.363281
0.0715596 0.710938
0.686264 0.527344
0.716777 0.0625
0.156437 0.566406
0.834315 0.289062
0.684765 0.480469
0.702298 0.390625
0.494696 0.269531
0.141046 0.367188
0.211828 0.933594
0.362616 0.21875
0.248376 0.472656
0.505977 0.945312
0.741208 0.886719
0.623098 0.546875
0.538781 0.175781
0.678899 0.0234375
0.130693 0.339844
0.279549 0.375
0.501137 0.378906
0.719768 0.601562
0.518216 0.292969
0.857452 0.703125
0.191654 0.0820312
0.423151 0.679688
0.173172 0.746094
0.160326 0.53125
0.542819 0.285156
0.321713 0.257812
0.129619 0.699219
0.796303 0.859375
0.0515901 0.988281
0.232763 0.335938
0.703028 0.152344
0.311505 0.6875
0.550717 0.191406
0.0296986 0.914062
0.754714 0.105469
0.516516 0.015625
0.559277 0.894531
0.607872 0.992188
0.291913 0.558594
0.294158 0.84375
0.566114 0.0976562
0.599528 0.570312
0.478197 0.511719
0.514465 0.171875
0.853768 0.800781
0.393151 0.648438
0.758607 0.964844
0.563526 0
0.508364 0.00390625
0.187664 0.226562
0.784425 0.917969
0.589466 0.328125
0.423637 0.707031
0.810793 0.304688
0.440062 0.371094
0.56981 0.15625
0.938748 0.910156
0.643582 0.882812
0.143425 0.324219
0.163948 0.484375
0.246856 0.613281
0.400312 0.960938
0.903622 0.777344
0.502005 0.3125
0.574706 0.816406
0.535979 0.539062
0.396552 0.730469
0.312606 0.640625
0.0162273 0.519531
0.404239 0.617188
0.658449 0.183594
0.357698 0.46875
0.661557 0.722656
0.819599 0.195312
0.326482 0.136719
0.0393908 0.796875
0.606771 0.425781
0.631974 0.273438
0.679031 0.589844
0.303903 0.625
0.571487 0.628906
0.183233 0.851562
0.879219 0.542969
0.889033 0.953125
0.157289 0.332031
0.85847 0.929688
0.714818 0.996094
0.357579 0.78125
0.418509 0.535156
0.284494 0.507812
0.995049 0.949219
0.808905 0.109375
0.0104023 0.238281
0.370087 0.585938
0.427393 0.402344
0.259106 0.9375
0.053348 0.441406
0.273255 0.164062
0.900904 0.355469
0.287368 0.265625
0.283675 0.144531
0.356848 0.242188
0.37022 0.808594
0.0380474 0.09375
0.5336 0.347656
0.23316 0.820312
0.0183178 0.761719
0.186373 0.421875
0.0290067 0.0507812
0.468531 0.898438
0.705903 0.214844
0.177718 0.25
0.0522267 0.253906
0.429443 0.476562
0.349214 0.167969
0.358905 0.578125
0.778295 0.957031
0.00140944 0.554688
0.342012 0.621094
0.473543 0.40625
0.351405 0.160156
0.541299 0.132812
0.315974 0.574219
0.095992 0.734375
0.770453 0.863281
0.863146 0.210938
0.858918 0.0273438
0.649961 0.5625
0.848925 0.0664062
0.378338 0.789062
0.552776 0.980469
0.683337 0.890625
0.308161 0.769531
0.675228 0.867188
0.201724 0.433594
0.551549 0.71875
0.060791 0.972656
0.93323 0.445312
0.0719412 0.386719
0.864222 0.046875
0.502333 0.675781
0.115532 0.523438
0.613239 0.839844
0.256325 0.875
0.416366 0.878906
0.00637764 0.101562
0.562024 0.792969
0.80322 0.203125
0.128073 0.582031
0.87799 0.179688
0.69609 0.246094
0.772615 0.03125
0.231348 0.785156
0.0535588 0.757812
0.313661 0.199219
0.224298 0.359375
0.437979 0.488281
0.432002 0.835938
0.809454 0.652344
0.0756337 0.1875
0.429074 0.691406
0.353713 0.414062
0.414671 0.605469
0.757317 0.515625
0.556975 0.394531
0.101176 0.492188
0.229508 0.0585938
0.115878 0.34375
0.582056 0.597656
0.0716237 0.0703125
0.407695 0.0117188
0.168454 0.671875
0.517412 0.300781
0.849094 0.148438
0.632597 0.464844
0.0886799 0.5
0.98341 0.503906
0.299013 0.726562
0.561636 0.417969
0.0729974 0.828125
0.0840053 0.207031
0.559266 0.804688
0.496229 0.871094
0.692725 0.65625
0.751717 0.410156
0.697627 0.382812
0.272434 0.824219
0.933024 0.984375
0.265254 0.113281
0.527065 0.460938
0.955424 0.277344
0.325083 0.8125
0.423094 0.316406
0.939148 0.0390625
0.879224 0.230469
0.627828 0.140625
0.811282 0.0195312
0.343363 0.117188
0.500535 0.683594
0.16126 0.96875
0.0906968 0.222656
0.73935 0.695312
0.358678 0.636719
0.651578 0.296875
0.0576458 0.925781
0.342754 0.773438
0.657578 0.0898438
0.851028 0.125
0.914538 0.128906
0.917664 0.351562
0.943319 0.0429688
0.0405318 0.453125
0.190449 0.832031
0.313651 0.429688
0.453213 0.496094
0.124234 0.28125
0.743494 0.0351562
0.578372 0.0078125
0.698897 0.449219
0.46123 0.609375
0.380181 0.738281
0.223231 0.0859375
0.0339274 0.902344
0.94555 0.4375
0.666535 0.941406
0.205962 0.664062
0.491385 0.855469
0.501452 0.765625
0.260019 0.644531
0.297088 0.742188
0.282578 0.308594
0.983085 0.59375
0.541673 0.847656
0.194674 0.320312
0.575924 0.261719
0.0973046 0.921875
0.908907 0.550781
0.911641 0.398438
0.655355 0.714844
0.062999 0.75
0.938822 0.753906
0.0910758 0.976562
0.248063 0.667969
0.202693 0.078125
0.840533 0.457031
0.406746 0.0546875
0.748349 0.121094
0.970756 0.90625
0.476694 0.660156
0.618567 0.632812
0.611883 0.0742188
0.261489 0.234375
0.496412 0.363281
0.106633 0.710938
0.295287 0.527344
0.429365 0.0625
0.23406 0.566406
0.373956 0.289062
0.540118 0.480469
0.778087 0.390625
0.394585 0.269531
0.549192 0.367188
0.396648 0.933594
0.335934 0.21875
0.772165 0.472656
0.938825 0.945312
0.32812 0.886719
0.298647 0.546875
0.395037 0.175781
0.166805 0.0234375
0.785232 0.339844
0.370106 0.375
0.317743 0.378906
0.0321824 0.601562
0.376552 0.292969
0.413138 0.703125
0.508728 0.0820312
0.436335 0.679688
0.844406 0.746094
0.901384 0.53125
0.825061 0.285156
0.245933 0.257812
0.476929 0.699219
0.967444 0.859375
0.299237 0.988281
0.821545 0.335938
0.912625 0.152344
0.71714 0.6875
0.960598 0.191406
0.850987 0.914062
0.919638 0.105469
0.535112 0.015625
0.204301 0.894531
0.668126 0.992188
0.131456 0.558594
0.46901 0.84375
0.535417 0.0976562
0.139373 0.570312
0.695844 0.511719
0.339935 0.171875
0.0391328 0.800781
0.579698 0.648438
0.724239 0.964844
0.892655 0
0.547974 0.00390625
0.776513 0.226562
0.522666 0.917969
0.24342 0.328125
0.534205 0.707031
0.702532 0.304688
0.128596 0.371094
0.794326 0.15625
0.794058 0.910156
0.677832 0.882812
0.285288 0.324219
0.11528 0.484375
0.0072664 0.613281
0.777445 0.960938
0.848469 0.777344
0.517391 0.3125
0.950773 0.816406
0.995208 0.539062
0.760183 0.730469
0.890451 0.640625
0.17266 0.519531
0.779181 0.617188
0.239902 0.183594
0.102973 0.46875
0.147865 0.722656
0.901253 0.195312
0.160348 0.136719
0.882736 0.796875
0.650616 0.425781
0.456816 0.273438
0.69975 0.589844
0.641061 0.625
0.302452 0.628906
0.993257 0.851562
0.12651 0.542969
0.473016 0.953125
0.954973 0.332031
0.113086 0.929688
0.887575 0.996094
0.371946 0.78125
0.912131 0.535156
0.303628 0.507812
0.277473 0.949219
0.119091 0.109375
0.609881 0.238281
0.516233 0.585938
0.678396 0.402344
0.942548 0.9375
0.576614 0.441406
0.099965 0.164062
0.328309 0.355469
0.744551 0.265625
0.574352 0.144531
0.924864 0.242188
0.517595 0.808594
0.848187 0.09375
0.249537 0.347656
0.885446 0.820312
0.0868592 0.761719
0.95568 0.421875
0.338078 0.0507812
0.824494 0.898438
0.729146 0.214844
0.497562 0.25
0.109735 0.253906
0.26899 0.476562
0.346987 0.167969
0.208248 0.578125
0.892793 0.957031
0.123838 0.554688
0.114481 0.621094
0.527205 0.40625
0.985256 0.160156
0.664694 0.132812
0.811323 0.574219
0.000160767 0.734375
0.280478 0.863281
0.239604 0.210938
0.871695 0.0273438
0.961379 0.5625
0.463549 0.0664062
0.101343 0.789062
0.696722 0.980469
0.401257 0.890625
0.573074 0.769531
0.710443 0.867188
0.463409 0.433594
0.564367 0.71875
0.177749 0.972656
0.775322 0.445312
0.60242 0.386719
0.748188 0.046875
0.947911 0.675781
0.723859 0.523438
0.566492 0.839844
0.264351 0.875
0.271627 0.878906
0.364047 0.101562
0.553884 0.792969
0.130121 0.203125
0.988883 0.582031
0.21434 0.179688
0.648005 0.246094
0.841524 0.03125
0.714764 0.785156
0.53208 0.757812
0.874613 0.199219
0.370147 0.359375
0.465483 0.488281
0.996582 0.835938
0.0290766 0.652344
0.16782 0.1875
0.964677 0.691406
0.508374 0.414062
0.683639 0.605469
0.567602 0.515625
0.62012 0.394531
0.734636 0.492188
0.522064 0.0585938
0.161635 0.34375
0.454069 0.597656
0.0906302 0.0703125
0.368257 0.0117188
0.908114 0.671875
0.428715 0.300781
0.415938 0.148438
0.856259 0.464844
0.278106 0.5
0.519098 0.503906
0.941559 0.726562
0.339508 0.417969
0.371056 0.828125
0.390393 0.207031
0.398628 0.804688
0.143491 0.871094
0.794031 0.65625
0.678459 0.410156
0.581838 0.382812
0.742187 0.824219
0.168174 0.984375
0.149157 0.113281
0.0312024 0.460938
0.577398 0.277344
0.366213 0.8125
0.623323 0.316406
0.0558987 0.0390625
0.561681 0.230469
0.232499 0.140625
0.653752 0.0195312
0.305466 0.117188
0.408746 0.683594
0.342984 0.96875
0.884567 0.222656
0.849157 0.695312
0.746685 0.636719
0.843287 0.296875
0.621494 0.925781
0.996923 0.773438
0.994073 0.0898438
0.0909265 0.125
0.906476 0.128906
0.269144 0.351562
0.54984 0.0429688
0.520544 0.453125
0.787673 0.832031
0.27115 0.429688
0.376064 0.496094
0.162236 0.28125
0.175001 0.0351562
0.168001 0.0078125
0.277622 0.449219
0.651827 0.609375
0.794179 0.738281
0.790356 0.0859375
0.421433 0.902344
0.472941 0.4375
0.123878 0.941406
0.580087 0.664062
0.0362986 0.855469
0.92434 0.765625
0.599353 0.644531
0.941265 0.742188
0.0157474 0.308594
0.788144 0.59375
0.773349 0.847656
0.576027 0.320312
0.862533 0.261719
0.526965 0.921875
0.975627 0.550781
0.923594 0.398438
0.194491 0.714844
0.717684 0.75
0.443929 0.753906
0.393255 0.976562
0.835224 0.667969
0.259692 0.078125
0.00231211 0.457031
0.0878516 0.0546875
0.375793 0.121094
0.114098 0.90625
0.431581 0.660156
0.693216 0.632812
0.379429 0.0742188
0.142057 0.234375
0.458003 0.363281
0.0917921 0.710938
0.0526622 0.527344
0.234487 0.0625
0.23091 0.566406
0.616613 0.289062
0.993724 0.480469
0.847499 0.390625
0.670362 0.269531
0.156838 0.367188
0.401152 0.933594
0.27886 0.21875
0.749368 0.472656
0.160673 0.945312
0.0591111 0.886719
0.307184 0.546875
0.690622 0.175781
0.948893 0.0234375
0.265813 0.339844
0.949768 0.375
0.968215 0.378906
0.286181 0.601562
0.22059 0.292969
0.124682 0.703125
0.625962 0.0820312
0.382416 0.679688
0.894888 0.746094
0.491502 0.53125
0.674874 0.285156
0.0770427 0.257812
0.0717788 0.699219
0.021994 0.859375
0.58501 0.988281
0.952268 0.335938
0.615105 0.152344
0.261875 0.6875
0.216567 0.191406
0.221481 0.914062
0.518461 0.105469
0.397747 0.015625
0.969987 0.894531
0.034785 0.992188
0.359538 0.558594
0.265568 0.84375
0.706519 0.0976562
0.0614537 0.570312
0.248705 0.511719
0.220029 0.171875
0.783649 0.800781
0.967661 0.648438
0.591926 0.964844
0.235246 0
0.75173 0.00390625
0.465706 0.226562
0.195207 0.917969
0.89914 0.328125
0.209948 0.707031
0.617664 0.304688
0.706922 0.371094
0.785146 0.15625
0.565276 0.910156
0.821895 0.882812
0.739765 0.324219
0.489657 0.484375
0.97443 0.613281
0.575865 0.960938
0.428171 0.777344
0.881543 0.3125
0.276259 0.816406
0.514523 0.539062
0.6803 0.730469
0.556565 0.640625
0.8937 0.519531
0.0819735 0.617188
0.0747228 0.183594
0.375486 0.46875
0.357012 0.722656
0.357929 0.195312
0.657599 0.136719
0.306799 0.796875
0.582862 0.425781
0.272523 0.273438
0.821175 0.589844
0.625426 0.625
0.349822 0.628906
0.587426 0.851562
0.821963 0.542969
0.135399 0.953125
0.50565 0.332031
0.372106 0.929688
0.238085 0.996094
0.30083 0.78125
0.494414 0.535156
0.176651 0.507812
0.00919158 0.949219
0.564581 0.109375
0.42405 0.238281
0.00245708 0.585938
0.466555 0.402344
0.302602 0.9375
0.432612 0.441406
0.445532 0.164062
0.590869 0.355469
0.664374 0.265625
0.83252 0.144531
0.871172 0.242188
0.354533 0.808594
0.362108 0.09375
0.898031 0.347656
0.150796 0.820312
0.465638 0.761719
0.435084 0.421875
0.146492 0.0507812
0.719943 0.898438
0.76227 0.214844
0.287829 0.25
0.186395 0.253906
0.509724 0.476562
0.366183 0.167969
0.304683 0.578125
0.255675 0.957031
0.561653 0.554688
0.0304783 0.621094
0.0171522 0.40625
0.245952 0.160156
0.89791 0.132812
0.770899 0.574219
0.848342 0.734375
0.549704 0.863281
0.91633 0.210938
0.297152 0.0273438
0.600512 0.5625
0.427716 0.0664062
0.283069 0.789062
0.229714 0.980469
0.0726591 0.890625
0.677066 0.769531
0.96784 0.867188
0.947608 0.433594
0.996099 0.71875
0.291673 0.972656
0.809475 0.445312
0.840308 0.386719
0.123745 0.046875
0.10773 0.675781
0.306415 0.523438
0.987218 0.839844
0.0855615 0.875
0.377795 0.878906
0.331391 0.101562
0.943974 0.792969
0.0761876 0.203125
0.0358032 0.582031
0.196486 0.179688
0.537425 0.246094
0.634611 0.03125
0.51966 0.785156
0.108913 0.757812
0.849616 0.199219
0.538998 0.359375
0.280541 0.488281
0.114968 0.835938
0.973012 0.652344
0.0171602 0.1875
0.103649 0.691406
0.325919 0.414062
0.539909 0.605469
0.17501 0.515625
0.622401 0.394531
0.642069 0.492188
0.442231 0.0585938
0.397606 0.34375
0.658162 0.597656
0.567358 0.0703125
0.865363 0.0117188
0.871804 0.671875
0.445383 0.300781
0.654832 0.148438
0.641293 0.464844
0.723101 0.5
0.294969 0.503906
0.901917 0.726562
0.6901 0.417969
0.225068 0.828125
0.647723 0.207031
0.173072 0.804688
0.750825 0.871094
0.316117 0.65625
0.81878 0.410156
0.756115 0.382812
0.817345 0.824219
0.19942 0.984375
0.530076 0.113281
0.137987 0.460938
0.384321 0.277344
0.0773482 0.8125
0.771279 0.316406
0.337198 0.0390625
0.293199 0.230469
0.31706 0.140625
0.773653 0.0195312
0.865686 0.117188
0.247202 0.683594
0.309968 0.96875
0.282353 0.222656
0.964707 0.695312
0.863971 0.636719
0.491236 0.296875
0.68032 0.925781
0.910994 0.773438
0.960035 0.0898438
0.958483 0.125
0.363915 0.128906
0.304427 0.351562
0.945395 0.0429688
0.669338 0.453125
0.562538 0.832031
0.601348 0.429688
0.160536 0.496094
0.618904 0.28125
0.200664 0.0351562
0.163414 0.0078125
0.451279 0.449219
0.77955 0.609375
0.543024 0.738281
0.556227 0.0859375
0.566415 0.902344
0.0216823 0.4375
0.0673504 0.941406
0.201128 0.664062
0.224677 0.855469
0.0853393 0.765625
0.0524136 0.644531
0.0945099 0.742188
0.154726 0.308594
0.814834 0.59375
0.733515 0.847656
0.639215 0.320312
0.616398 0.261719
0.943673 0.921875
0.997693 0.550781
0.550283 0.398438
0.993277 0.714844
0.381897 0.75
0.604404 0.753906
0.811283 0.976562
0.963697 0.667969
0.13567 0.078125
0.915064 0.457031
0.167056 0.0546875
0.545782 0.121094
0.117854 0.90625
0.390697 0.660156
0.184037 0.632812
0.336245 0.0742188
0.392547 0.234375
0.417912 0.363281
0.421004 0.710938
0.464826 0.527344
0.0558725 0.0625
0.799854 0.566406
0.302458 0.289062
0.936985 0.480469
0.475027 0.390625
0.903927 0.269531
0.335765 0.367188
0.985345 0.933594
0.988688 0.21875
0.598387 0.472656
0.964217 0.945312
0.97222 0.886719
0.181005 0.546875
0.794941 0.175781
0.594487 0.0234375
0.0362063 0.339844
0.260686 0.375
0.406995 0.378906
0.812331 0.601562
0.638324 0.292969
0.954101 0.703125
0.548901 0.0820312
0.0292326 0.679688
0.0986019 0.746094
0.220223 0.53125
0.7595 0.285156
0.450084 0.257812
0.111692 0.699219
0.34485 0.859375
0.305474 0.988281
0.373514 0.335938
0.657359 0.152344
0.916436 0.6875
0.281673 0.191406
0.128549 0.914062
0.0740531 0.105469
0.436612 0.015625
0.305053 0.894531
0.000650441 0.992188
0.814899 0.558594
0.00077998 0.84375
0.32753 0.0976562
0.0345637 0.570312
0.357066 0.511719
0.489898 0.171875
0.155574 0.800781
0.738788 0.648438
0.267458 0.964844
0.950758 0
0.0483184 0.00390625
0.215815 0.226562
0.748075 0.917969
0.481652 0.328125
0.612292 0.707031
0.752858 0.304688
0.37932 0.371094
0.671779 0.15625
0.663415 0.910156
0.219723 0.882812
0.86319 0.324219
0.920144 0.484375
0.782827 0.613281
0.914396 0.960938
0.533198 0.777344
0.25281 0.3125
0.652516 0.816406
0.594107 0.539062
0.264368 0.730469
0.301464 0.640625
0.573013 0.519531
0.0420653 0.617188
0.283514 0.183594
0.152464 0.46875
0.694948 0.722656
0.500145 0.195312
0.6739 0.136719
0.840212 0.796875
0.748742 0.425781
0.888897 0.273438
0.0942364 0.589844
0.374394 0.625
0.444648 0.628906
0.821942 0.851562
0.22276 0.542969
0.654846 0.953125
0.204757 0.332031
0.776659 0.929688
0.604055 0.996094
0.254334 0.78125
0.648273 0.535156
